2021-08-23 00:54:35,2021-08-28 21:18:18,2021-08-30 01:08:59,2021-08-30 21:17:50,2021-08-31 17:39:08,2021-09-01 15:32:03,2021-09-01 22:48:37,2021-09-03 23:11:13,2021-09-06 18:36:50,2021-09-07 05:06:57,2021-09-07 15:15:25,2021-09-08 01:31:21,2021-09-09 03:52:06,2021-09-13 21:43:04,2021-09-15 05:36:57,2021-09-18 03:05:12,2021-09-18 20:32:10,2021-09-19 04:09:19,2021-09-20 04:53:44,2021-09-20 19:20:37,2021-09-25 19:27:58,2021-09-27 16:54:57,2021-09-28 03:09:26,2021-09-28 20:30:05,2021-09-30 16:16:49,2021-10-01 02:37:35,2021-10-01 20:46:48,2021-10-03 21:25:32,2021-10-04 19:45:45,2021-10-05 02:30:05,2021-10-06 05:38:24,2021-10-06 13:21:22,2021-10-07 01:26:38,2021-10-10 04:28:42,2021-10-11 22:08:37,2021-10-15 03:26:45,2021-10-15 18:29:25,2021-10-20 01:51:57,2021-10-23 07:33:39,2021-10-27 20:40:21,2021-11-01 23:49:18,2021-11-06 02:54:03,2021-11-09 03:56:22,2021-11-12 04:28:03,2021-11-14 03:53:25,2021-11-15 02:06:21,2021-11-15 18:27:43,2021-11-16 14:10:25,2021-11-16 21:39:30,2021-11-18 05:55:05,2021-11-19 00:56:23,2021-11-19 21:13:52,2021-11-20 19:30:21,2021-11-21 20:10:22,2021-11-22 22:08:39,2021-11-25 00:56:45,2021-11-26 18:57:49,2021-11-27 19:40:28,2021-11-30 18:27:58,2021-12-01 14:39:51,2021-12-04 05:19:38,2021-12-04 19:38:56,2021-12-11 22:12:45,2021-12-22 02:53:59,2021-12-23 20:45:32,2021-12-28 00:28:46,2022-01-02 02:19:45,2022-01-04 02:14:35,2022-01-05 05:15:44,2022-01-07 20:20:41,2022-01-08 22:44:26,2022-01-19 20:46:19,2022-01-21 22:18:05,2022-01-24 16:23:36,2022-01-31 05:15:17,2022-02-02 01:55:05,2022-02-10 17:13:09,2022-02-17 04:31:47,2022-02-23 18:13:10,2022-02-24 01:31:33,2022-02-25 01:42:34,AAR,CAR,Standard_deviation,AAR_DIV_STD,5precent_Significance,1precent_Significance,Positive_abnormal_%
0.0004446222778021265,-0.00016466723646338616,0.000595733486906413,0.00021788605910612725,-0.0013748887829501386,0.00012064888101627544,0.0005172520834970315,-0.002788298831853145,-0.0005683293745383966,-7.268298002212188e-05,-0.0011004386386449468,0.0013723403062727325,-0.00029530135691487237,0.00012616385303795353,-0.00029783369510514316,0.000529027484567063,-0.000604046565723986,0.0009142260046073466,0.0010889489393011344,-0.0013334015236118014,0.0003531411008604235,0.0014211822892568652,-0.00034874115040044927,-0.0008555185048020547,0.0017103160338928873,2.012693896679578e-05,0.0008125467312185632,-0.00023416255347102002,-9.335790881216922e-05,-0.0003874156206188089,-0.00031323563405243385,0.0004171063673038004,-0.001208576011150222,0.00012696224602018252,0.0016408847357815574,0.0029719158111561287,-0.0013455171407969686,0.00013268407936011022,-0.0011872185645343187,0.00010390598157984827,-0.00040439249244698125,-4.926431297237621e-05,0.00016309235859632363,-0.00021888405106660827,-0.000457258253666626,-0.00063395892351618,0.00019412386676413137,-0.00020374729403783358,-0.0003575832693592943,7.304214283206052e-05,-0.0001246124901186424,-0.000955038171333607,-0.002543754574483091,6.242488502249577e-05,-0.0014148700232161158,-0.0003113442468901644,-0.0006452739448162894,-2.1497611489089318e-07,-0.0006466762694485982,-0.0021041981454118196,-0.00045970662998393757,-0.0017802804922554777,-0.0002368118474869256,-5.2841437605014675e-05,0.0010145478946961741,0.00044210326821504073,-3.5656456458232484e-05,0.0009568529318850441,0.0010564406494239288,-0.0010664048247414131,0.00020874598980494014,-0.0013326336981409712,0.0002732327180147912,0.0014075773901301271,-0.0003653535272357092,-0.00042960327676730924,-0.00197598041395348,-0.0003995441441769906,0.0014147719735964441,-0.001026205821454988,-0.001409301957334631,-0.00016432654667244092,-0.013474776827140156,0.0017522062161627393,-0.09378265249641073,0,0,0.4074074074074074
0.00021640695168809504,0.0012632956202088474,0.0001864528825033916,-0.0003123834732793517,0.00040719717935312663,-0.0008106139106237841,0.001174532253857151,-0.0007982104164244096,0.0003605627178944625,0.00037096674561093814,0.0022446356938582257,-0.0023529646967579364,-0.000880289523710107,0.000491006301200733,8.290339124254088e-05,-0.0012436841719729677,0.0006177981243102679,-0.00014340220156261083,-0.0002659990957077013,-0.0015252830519233852,-0.0005874996655714834,-8.651560733260141e-05,-0.0012329188612410084,0.0002587497671211583,-0.0009613050425668406,0.00015548130401496355,0.00044648977349484256,-0.0008143052968296534,0.00017044815324649185,0.0006680931101248171,-0.00034512883533267927,-0.0010647417564439742,-0.0005458796997651911,0.00038790545587856376,-0.0007669516797154533,0.005601238080135549,-8.118762185694786e-05,-0.00026199842452797586,0.0006595487469965217,-0.0004442885575146133,0.00031626489611773223,0.00033014804369402154,-7.365829357358729e-05,-0.0007589755272616543,-2.0638396925364794e-05,-0.0008213377950538888,0.0007207818273023656,-7.305324458160984e-05,0.00040174383189877847,0.0005728571123302278,0.0011041276176912184,-0.0008525858336179249,-0.0003945996972034322,0.0002684675318065335,-0.001009556949678659,-0.000315273887953737,-0.0007580198421646314,0.00044479888466916653,-0.0005840666265798599,0.00018110859033754274,0.0011959000209323658,-0.001313382807863101,0.0006806920171480836,-9.753114164320559e-05,-0.0006247398496751041,-0.0008443363035703475,0.00019974526293228153,-0.00012180584377200072,-0.0003009440398640094,4.062605251198951e-05,-0.003069590239026411,-0.00036200977357113076,-0.0011961145545166191,0.007612859277906207,-0.0007904521064554205,-7.766087869832676e-05,-0.001216696527890661,7.003614085244954e-05,0.0008415792727061625,0.0006434308783737033,0.0011713517633586178,1.6761105228503365e-05,0.001374410628737276,0.0013369435454476152,0.01253688331536218,0,0,0.4567901234567901
-0.00014874581999095175,0.0005697137393564087,0.0006691586848846418,0.0005148930539864299,-7.508372790574494e-05,-0.0017380251071935499,-0.00026110317979143076,-0.0024600140432867634,0.00020831652402611455,0.00030969773419801087,0.00010956064449313407,0.0027920627648858947,-0.0013364087903714452,0.0003654733796022349,-0.0013092006160797436,0.00012712143492842648,-7.324782132897328e-05,-0.00013654243751037487,-0.001287780177006718,-0.0012076561974541716,0.0008717006996460336,0.0021055159318467483,0.0002511610156059567,-0.0002444760080096827,0.0004762095262795492,0.0003434299901668609,-0.0005809610644516008,3.648746347173629e-05,-0.0021348394203850856,-0.0005530935750254366,0.0002335266675056475,0.00037743819738377394,0.000676735199206958,0.00017926142518480092,-0.001251799118807057,-0.0018947329084742504,0.001680335357224276,0.00014096811074965776,-0.0003085881022538476,-0.0006456892642792296,-0.00025741240260508387,-8.177956625566172e-05,0.0003162778210063948,-0.0012234714285768442,-0.0003886033636142348,-2.683696589153218e-05,-0.00039172814666436255,0.001531098019099115,-0.0011296287946772235,-0.001021873078230474,-0.0007436865454825235,0.00041335229060591,-0.002405642330494947,0.0002140216748649124,0.0010443570592614982,-0.00037520980897563934,0.0003719812367003114,0.001088900160466328,0.0018033553096094591,-0.0003656740344096279,-0.0002445434536700278,0.003339780580155697,0.0006241688241933653,0.00022428286373809138,0.0011928951212977006,-0.00025944920275834096,-8.046552824235844e-06,-0.00016305218619233793,-0.0005345972117107898,3.46112257644796e-05,-0.0001386572224425902,0.0001807812324778984,-0.0005048807137602297,-0.0030430730380902873,-8.953062213919246e-05,5.256227909187971e-05,0.003333937139676059,0.000324397797354987,0.0004675198555141643,-0.0005050706790153132,-0.0003121664678601087,-2.7969792104149663e-05,-0.0022935229525402724,0.0011260676370812663,-0.0248384654554557,0,0,0.48148148148148145
-0.0004356651530981152,-0.0005006522764394879,0.00039766155814454463,-6.626581893207499e-05,0.00043277636022937325,0.00018370833202172696,0.00048719285251461517,0.000681305453995242,-3.691061965534718e-05,-0.0003560971705974413,-0.0007037872191896523,-0.0001675346299867447,0.0003860022162460172,-0.0007904867708035799,-0.0005256164175630535,-0.0002403400186101833,-0.0002620699663502316,-0.00030916598356951405,-9.845418938756473e-06,-0.0019814132274137406,-0.001958569450764382,-0.0003378509625400207,0.0005922830928864412,-0.0006956633418202584,-0.0004010876699004132,-0.000309607173131939,-0.0003043074234598892,3.257349791969138e-05,2.554944018765935e-05,-0.0010396311887979613,-0.00026503061796540435,-0.001274345741811941,0.0003117482853695424,5.6102925205830215e-05,0.0007415962664331073,-0.002501329102849586,0.0005800922704678291,0.0006009737418910136,8.187946756524364e-05,0.0006208242356912241,7.25531256826097e-05,-0.0001922897451329486,-0.0001683150304633548,0.000962484301690662,0.0002856219166153637,0.0005868148962542377,0.0005812694982697319,-0.000715119709744258,-0.0008648307635211684,-0.0012712969746954497,0.002120892952199044,-0.0010742113652049017,-0.0015219369823513092,-0.0013364160565254733,-0.0011136332726058146,0.0016155635938890618,-0.0011595612050867754,0.0005430254375131005,-0.0006019162078239013,-0.00017783377185287186,-1.9878546932423723e-05,-0.0002795791563572404,-0.0008373082144779709,0.000668754511828047,-0.0003084593433630808,-7.869541795085538e-05,0.0006317085030075423,0.000759939828198292,-0.0004098102991603154,0.0005100853232549732,-6.071158382785715e-05,0.0009192281060757983,9.147375349939364e-05,0.00474065676331431,0.0006098981204110125,0.00016019569441517328,0.0006036061583967403,-0.0002913766919981399,-0.0012038765485440364,0.0008709621311819609,-0.0006990250336097773,-7.793025522164793e-05,-0.00639028092817513,0.0011688974936470895,-0.0666698796474419,0,0,0.43209876543209874
-0.0008134865749427453,0.0002988480645392609,-0.001525125823166979,-0.0004490111650511419,0.0005877028248786898,-0.0011369261518313298,-2.3424362421234402e-05,0.0024170227336140714,-0.00010019964979138642,-0.00020483793224613863,-0.0012942159053324171,-0.0014271719914021993,-0.0011629888385301208,-0.0008625802247724793,-0.00025816892934221644,0.0007263552736557803,2.5392895317621396e-05,-6.5068785594416e-06,0.0011047508583503572,0.00038989337726341944,0.00043127819986201496,-0.0005523268204633618,0.00025237742677071835,-0.0002622259654689652,0.0005448724652743982,5.0341215669793925e-05,0.00011472286599409024,0.0004093119843355892,-0.00019013170367932945,-0.0006036728213616621,-0.00021068944335746317,0.0028703103287262633,-0.0007313057195919006,-0.00011702612868580614,-0.000600986596567548,7.304043206620052e-05,-0.00010341860536511274,0.00048825711639615814,-0.00023198461911023066,0.0007591254364101721,-9.91504031594515e-05,3.0516409365627094e-06,0.0004388875294804685,-0.0005259318729539557,-0.00040749985650900974,-0.00023725564372679064,-0.000179254663030536,0.0007041951935875724,0.0019019251337632748,2.167100679316034e-05,0.0021719344640486827,-0.0006617507764724255,0.0026146011709297576,0.000399573895151027,0.0006007465607342829,0.0008488774629170945,-5.279979261745551e-05,0.00019988618824553166,0.0011283281048536438,-0.0002228957131997737,0.0011677794931717548,-0.00109150579140025,0.0011395718826659798,-0.00034101972880657555,-0.001547216586328498,0.00012908619681354896,-0.0005525602602174451,0.00030165442877399113,0.0003264399701923038,0.0006292993410690911,8.466535965131894e-05,-0.0005010089353900191,-0.0011463184764213669,-0.0014097338740401398,-0.0005932725948519923,0.00029888602824540916,-1.3621872182229497e-05,0.00031437922255543165,0.0006155897107703823,-0.003734216986113392,0.0009095788161925531,2.8503526200060546e-05,0.0023372891484049647,0.0009959937399260958,0.028618178064227142,0,0,0.49382716049382713
0.0008815896500845712,-5.652345195753618e-05,-0.0010358711820382318,-0.00034777310460953296,-0.0005923370489621372,-0.00032782898517793414,6.644558851899926e-05,-0.00046850681449944786,-0.0002337751521206939,-3.013301866976426e-05,-0.004329769223760051,-0.0009814260354880395,-0.0009472796448193811,-0.00018929305012021792,0.00037559012653456367,-0.0005152523493185033,-0.0002912225252548228,-0.0007727600267719804,-0.001462043352126406,-0.0007914146509774456,-0.00028233286511813115,-0.0009035871791347024,0.00021448778208857678,-0.00023007381953981778,-0.00018748633403832706,0.0009067675000053294,0.00014015384043057307,-0.0009904365728907385,-0.00033617298974791376,-0.000684416445134514,-0.00027083330882671225,0.002026225908267476,-0.0005963310973379909,0.00016829914151083526,-0.0008475970005096112,0.0002578993833652611,0.0011054718661408932,0.00021385136982571612,-0.0002453400738276116,-0.0012092246719598472,6.829760622074244e-05,0.0007366134852325261,-0.0002840505463387076,-0.00037946705361484377,-0.00011393383475581733,-0.0004894012379699969,0.000969165555882692,0.0011534179640720454,-0.0007956401882674717,-0.0006528788531605976,-0.0032134079028206634,0.0009142510099181936,0.00030010430519727407,-0.0003173993893083875,0.001021446367878284,0.0009682793453460073,0.0003691570751551411,0.0008318775713345357,0.0002630527364396346,-0.0012935466993474166,-0.0017309505710749573,0.0006271396435705017,4.997201024528521e-05,0.00012253376867773648,-0.002302344570085267,-0.0008689094869850059,0.00014616962097951724,0.00020993840410862865,-0.00028716074260744457,0.002028073989951679,0.0009382130296575301,0.00017067708296536393,-0.00042041524260112186,-0.00270187259883556,-0.0005663875361263898,-0.00037585730779978203,0.00028420204825788114,0.00020593430684285813,0.0005839977384677665,0.0018430484546043953,-0.0016061451716485465,-0.0002147464892630495,-0.017609212119570058,0.0021618579812718725,-0.0993342259868102,0,0,0.41975308641975306
0.000673522187320206,-0.000555475244818054,-0.0014768623268209635,-0.0006260250979762571,-0.0005937773513842709,0.0005551967729927544,0.0004047588107154848,0.00024748427812265817,0.0002857538977675483,-0.00031429555788394816,0.0012903633940890326,0.00013994318176090476,-0.00017832782760906403,0.0009107808160345644,0.0002912410100806563,7.828446920864538e-05,0.0002958933760491341,-0.000789232887484934,-0.0007669343408407267,0.0015279026069758119,0.0002898205023808874,0.0009484078605914948,0.0005348581916965947,-0.00042532966997052416,0.0012208269676986458,0.0013996958152700304,0.0007866033764565239,-0.0004209796289332336,-0.00013485158884099193,5.0415959180037735e-06,0.0009050409897254535,-0.0010726587624819025,-0.00022527143976573027,-0.0003848778954688542,-0.0010145455385867851,0.0030169426058755788,0.0008619698506817285,-0.0009335556690413269,0.0005158088494072701,0.0016556976956895,0.00039409211714386104,-0.0007344344225916887,0.00011959917736711307,0.0002992073593328587,0.00033223174801865017,-0.000585572805135827,-0.000338989025032715,0.0017219102586350174,-0.0011116016443048174,-0.0004939762455497772,-0.0022207161640371825,0.0002623096781296761,-6.415562483930249e-05,-0.0005938998086030848,0.0008276101164269584,0.001329789192319404,0.00040720734264338256,0.0007009146252507088,-0.000347301987379062,-0.0024656610462405874,-0.0008746978183972741,-0.0011424949284259507,0.00029573180085895774,-0.0004880056947434544,0.0011116808449296996,0.000155144324432759,-0.000311234295175034,0.0004002130679709906,0.0004892073366432033,-0.0006278130488661085,-0.0017872441001718694,0.0009355897861000778,-0.0010475452232111492,0.0018942978213346553,2.1922593099858652e-05,-0.001128707815005807,0.0007745931234084073,-0.0014191781653102717,-0.0002802974671676268,-0.0015249302093922005,-0.00024415298582284944,1.937629707708826e-05,0.0015888563603212373,0.000961728226413,0.02014737276595997,0,0,0.5308641975308642
0.001514865479273689,-0.0008274057368222746,7.051310693085923e-05,-0.00015065131472289208,8.813588186600652e-05,0.0001945891925051361,0.00029993633144329425,-0.0001946679566274861,3.8758753747388896e-05,0.0001303810183061441,0.001116406828379911,-0.0004057545156119376,0.0015738171807111803,0.00020803198854557565,-0.0008643873257708614,0.00010433580990465747,-3.505819751406452e-05,-0.0014843097248615996,0.00042903342020326996,-0.0015370708821994664,-0.000994357426980061,-0.000591773227241541,-0.00042386808957392194,2.4963822673202342e-05,0.00034372967106450933,-0.0006691951890425352,-0.0005458420297015473,-0.0002153125752667835,-4.572427084142063e-05,-0.00013086720631890543,0.000285106571480494,-0.000881627781114134,-0.002383680579554084,-7.947301847168786e-05,0.0014086273284651802,0.0010289932924180743,3.089411734998747e-05,-0.0009913848534029122,0.00011846769520868877,0.0010007462036959605,-0.00010157012278042925,0.00023760146037521393,0.0002896894105582919,0.000969748997225072,1.1687750309626982e-05,0.0011235397138945349,0.00032868777238796016,0.0020686451896809433,0.004090704872403441,-2.3646858856985426e-05,-0.0003597438262965481,0.00012661162809546187,-5.521097658237371e-05,8.494542841905306e-05,-0.0016616210329929483,-0.0015545289726217654,-0.000149802554841202,-0.0008234516268462689,0.00027026340519771617,0.00024086339412013235,-0.0014141574206173505,0.002356226764233092,0.00046901545864025575,6.35654227664765e-05,-0.001241104089933184,-0.00021234951246857704,6.991890282756545e-05,-0.001509177635499045,-0.0002890275769033018,0.0010906042360627286,-0.0011363974937703071,0.0003629300195206372,0.00026918165855818255,0.0005376731545032106,-0.0007233623272059577,0.00042046441973713465,-0.002398326142268688,-0.0006400543067531595,0.0005882247331972415,0.0007129041811784256,-2.87163660476407e-05,-1.2106531813089396e-05,-0.0009927356086733305,0.0009857124650057467,-0.012282011481937397,0,0,0.5308641975308642
-0.0015403799890982186,-5.351436886912574e-05,0.0007885098588214934,-0.00018050448133437373,-0.0003597734263298681,0.0005227581954261395,-0.00033870685462889216,-0.0009510366755828308,4.339960308093681e-05,9.21849080653217e-05,0.0005159206994074968,8.273265686894886e-06,0.0004677446491117618,0.00015344486470324323,0.00014694213545553416,0.00030712983747108104,0.00027984427924782735,-0.0005805281059776188,-0.0005365522141883228,-0.0005186103218039056,0.0004317224954633036,0.00010444838919318564,-0.001771106928461075,-0.0004401454190032133,-9.167813470775423e-05,-4.2827465270814106e-05,-0.0002659834171836289,-0.0010239378996496442,-0.0002995449367466113,-0.0001755828824879692,0.00029516625865103936,0.0015900390218348934,-0.00019583229229077308,-2.7098681077031223e-05,-0.0009416240721301044,0.001406292201214378,-0.0011403647346327071,-0.0007875363937443307,0.0005696105230787331,0.0018498280269457245,-1.3053038338542705e-05,-0.0007360839795132995,-6.921373369557908e-05,-0.0008900461312043729,0.0003342591460950184,-4.831586316652568e-05,0.0003399735319665186,0.0005882119661409934,-0.0003133617624126253,0.0006310752914310689,-0.00029752999280369894,-1.6630303365237124e-05,0.00041706633827935706,-9.811136486532956e-05,0.0017567967091664523,-0.0007582958173120155,-0.0006226921964858159,-0.0011868851802712913,-0.0013908564092622176,0.0015592444890516724,-4.249484731943837e-05,-0.0010607404631788214,0.0007775528493391994,-0.0008308252544240113,0.0002678433756031504,-0.00016022602666391909,-0.0001915913335719328,-0.0010340637677697273,-0.00025423512771741716,0.00037322434984693925,0.0002008260368978888,0.0003076518157686067,0.00031201164565323623,0.00228364999202214,0.0003057899731696724,-0.0002536926305496397,-0.00040246336975777847,0.0003365233658497516,-0.0002546635223293271,-0.00022822633159638394,-0.0012740440359252858,-5.3410519624177676e-05,-0.004379662609182569,0.0008851007482516447,-0.060344000080985616,0,0,0.41975308641975306
0.0006461889247326014,0.00013107915417472738,-0.00021937562723913352,-5.77257024649742e-06,0.00026113730716225976,-0.0007785041864204166,3.482476383635798e-05,0.0005533183968055065,-0.0003759992813201241,0.0003393998816101592,-0.0035152407620148316,0.0006189069609165928,-0.0012544138098174939,0.0007562515077617999,-1.3079076253383097e-05,-0.0005010774436929808,4.2007781841949776e-05,-0.00013858543046450734,-0.0010993675921217596,0.0003507376395821214,0.0025739068204381843,0.0011129761266176657,0.00014513375239514386,0.0002832818454365484,0.0008776948168739621,-0.00039996821090847065,0.0003015347725430604,0.0014946894165854257,0.0006379589165817493,-0.0005205492560956635,0.00012912692145297506,-0.0006806661022510768,-0.0004630923234392029,0.00024043257425442041,-0.000523223120039802,-0.0009234637243701511,0.0008606221512028401,-0.0006454206756852491,0.00124345399373071,0.002375553957298889,-0.0004958629687783402,-0.0003229407952619991,-8.443669112184299e-05,-0.0004902923938515217,0.00030337506290879833,-0.00045674285173697164,-0.00020363729916224573,-0.0019026842568993093,0.00235368122234203,-0.0005422909735715018,0.0017563626084373112,-0.0003352808314547334,0.0011136471768779055,-0.0004558928706349068,0.001813221547458267,-0.0005630278466442375,-0.00033827034791440003,-0.0010793101643106961,-0.00025106803455224455,0.00014512865954203436,-0.0012893660296235576,-0.0006899677344948043,-4.725444507706053e-05,0.00035477921694368643,0.0011419886615079914,-0.0001338642931770383,0.00010343301044302448,-0.0003225038978170264,-9.20336358837488e-05,0.0002952335402764509,0.0008363238766059873,0.0007147023075656733,0.000843261076755011,0.00297154733038894,0.0009057816889417301,0.0010071794116158358,0.0007943889622206085,-0.0013984307607455217,-0.0001840026224601344,-0.0031536279451934096,-0.0008232659453382366,7.099257921704572e-05,0.005821391495797749,0.001220910108832377,0.05814726137777645,0,0,0.49382716049382713
